pair.no,ind1.id,ind2.id,Relatedness_Value,trioml.low,trioml.high,Pop.x,Ocean.x,BayYear1,Bay1,ConYear1,Con1,Year1,Pop.y,Ocean.y,BayYear2,Bay2,ConYear2,Con2,Year2,BayPair
35301,266,276,0.0321,0,0.224,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35302,266,324,0,0,0.3416,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35303,266,325,0,0,0.1512,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35304,266,326,0,0,0.1468,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35305,266,327,0.0511,0,0.3105,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35306,266,328,0,0,0.0885,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35307,266,329,0,0,0,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35308,266,330,0,0,0.0072,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35309,266,331,0.0587,0,0.2317,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35443,267,268,0.1174,0,0.4033,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35444,267,277,0.0552,0.02,0.3251,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35445,267,332,0.0306,0,0.2009,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35446,267,278,0.0548,0,0.2556,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35447,267,279,0.1932,0.0269,0.5643,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35448,267,280,0,0,0.0999,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35449,267,281,0,0,0.0543,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35450,267,282,0,0,0.1397,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35451,267,283,0.0364,0,0.3693,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35452,267,284,0.189,0.017,0.5566,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35453,267,285,0.027,0,0.3166,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35454,267,286,0.1913,0.0338,0.6037,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35455,267,289,0.0956,0,0.3159,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35456,267,290,0.0241,0,0.1775,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35457,267,291,0.1949,0.0566,0.425,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35458,267,292,0,0,0.1823,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35459,267,293,0.061,0,0.2495,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35460,267,294,0.0277,0,0.1726,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35461,267,296,0.0221,0,0.1644,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35462,267,297,0.0995,0,0.4657,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35463,267,298,0.084,0,0.4598,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35464,267,302,0.0253,0,0.3207,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35465,267,303,0.0584,0,0.279,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35466,267,304,0.0893,0,0.3752,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35467,267,305,0.0514,0,0.369,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35468,267,306,0.0725,0,0.3206,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35469,267,307,0,0,0.2092,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35470,267,308,0.0465,0,0.334,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35471,267,310,0.03,0,0.2021,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35472,267,311,0.1467,0.0472,0.6065,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35473,267,313,0,0,0,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35474,267,314,0.0341,0,0.1964,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35475,267,315,0.0318,0,0.2396,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35476,267,316,0,0,0.3171,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35477,267,317,0.0643,0,0.3495,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35478,267,318,0.0466,0,0.3886,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35479,267,319,0,0,0.0447,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35480,267,320,0.1406,0,0.6889,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35481,267,321,0,0,0,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35482,267,322,0.1012,0,0.3924,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35483,267,323,0.0803,0,0.4669,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35484,267,243,0.0701,0,0.4161,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35485,267,250,0.1607,0,0.37,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35486,267,254,0.0657,0,0.3172,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35487,267,256,0.0321,0,0.2232,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35488,267,287,0,0,0.1266,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35489,267,288,0.0554,0,0.2782,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35490,267,295,0.1073,0,0.4645,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35491,267,299,0.0655,0,0.2556,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35492,267,300,0.0393,0,0.2041,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35493,267,301,0.0036,0,0.2175,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35494,267,309,0,0,0.076,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35495,267,312,0,0,0.1408,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35496,267,269,0,0,0.2161,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35497,267,270,0.0947,0,0.407,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35498,267,271,0.2186,0.0305,0.5037,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35499,267,272,0,0,0.2002,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35500,267,273,0.1093,0,0.3552,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35501,267,274,0,0,0.0943,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35502,267,275,0.0291,0,0.2849,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35503,267,276,0.0542,0,0.2824,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35504,267,324,0,0,0.1158,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35505,267,325,0.0456,0,0.3581,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35506,267,326,0.032,0,0.1932,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35507,267,327,0.0443,0,0.2305,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35508,267,328,0.1502,0.0019,0.4023,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35509,267,329,0.0272,0,0.2053,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35510,267,330,0.0444,0,0.1974,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35511,267,331,0.0262,0,0.305,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
35645,268,277,0.0501,0,0.2373,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35646,268,332,0,0,0,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35647,268,278,0,0,0.1522,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35648,268,279,0.0572,0,0.2622,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35649,268,280,0,0,0.1445,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35650,268,281,0.0587,0,0.224,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35651,268,282,0.0511,0,0.1876,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35652,268,283,0,0,0.2089,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35653,268,284,0.0621,0,0.2884,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35654,268,285,0.095,0,0.6008,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35655,268,286,0,0,0.2045,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35656,268,289,0,0,0.2642,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35657,268,290,0,0,0.0941,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35658,268,291,0.0613,0,0.2532,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35659,268,292,0.0037,0,0.414,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35660,268,293,0.0122,0,0.228,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35661,268,294,0.0168,0,0.1608,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35662,268,296,0,0,0,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35663,268,297,2e-4,0,0.1952,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35664,268,298,0.0887,0,0.2693,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35665,268,302,0,0,0.0721,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35666,268,303,0,0,0.2963,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35667,268,304,0,0,0.1339,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35668,268,305,0,0,0.0287,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35669,268,306,0,0,0.2527,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35670,268,307,0.0188,0,0.1793,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35671,268,308,0.0056,0,0.1326,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35672,268,310,0.0367,0,0.2888,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35673,268,311,0,0,0.3096,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35674,268,313,0,0,0.1972,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35675,268,314,0.0079,0,0.2228,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35676,268,315,0.0211,0,0.2609,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35677,268,316,0.0491,0,0.4289,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35678,268,317,0,0,0.0928,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35679,268,318,0.0263,0,0.2413,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35680,268,319,0.0594,0,0.1851,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35681,268,320,0.123,0,0.4649,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35682,268,321,0.1106,0,0.3354,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35683,268,322,0.0167,0,0.1516,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35684,268,323,0,0,0.1546,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
35685,268,243,0.0555,0,0.3003,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35686,268,250,0.0367,0,0.1825,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35687,268,254,0,0,0.0597,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35688,268,256,0.0555,0,0.3109,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35689,268,287,0.0224,0,0.1883,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35690,268,288,0,0,0.1347,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35691,268,295,0.0452,0,0.1982,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35692,268,299,0.0042,0,0.3176,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35693,268,300,0.1009,0.0447,0.3308,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35694,268,301,0,0,0,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35695,268,309,0,0,0.2078,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35696,268,312,0.1007,0.0011,0.3207,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
35697,268,269,0.024,0,0.2837,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35698,268,270,0.0588,0,0.2566,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35699,268,271,0.1179,0.0492,0.4174,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35700,268,272,0.0142,0,0.2511,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35701,268,273,0.0957,0,0.3051,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
35702,268,274,0.1274,0,0.5319,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
