pair.no ind1.id ind2.id trioml trioml.low trioml.high
23354 236 263 0.1907 0.0681 0.4872
23355 236 264 0.0304 0 0.2625
23356 236 265 0.0493 0 0.3632
23357 236 266 0 0 0.0618
23358 236 267 0.0091 0 0.2222
23359 236 268 0 0 0.0525
23360 236 277 0.0481 0 0.3
23361 236 332 0.0202 0 0.3223
23362 236 278 0 0 0.1649
23363 236 279 0.0709 0 0.3084
23364 236 280 0 0 0.2269
23365 236 281 0 0 0.1277
23366 236 282 0 0 0.1874
23367 236 283 0.0148 0 0.2647
23368 236 284 0.0441 0 0.4605
23369 236 285 0.0043 0 0.3316
23370 236 286 0 0 0.1658
23371 236 289 0.0563 0 0.2912
23372 236 290 6e-4 0 0.3294
23373 236 291 0 0 0.092
23374 236 292 0.053 0 0.25
23375 236 293 0.0674 0 0.4188
23376 236 294 0 0 0.1394
23377 236 296 0.1349 0 0.4397
23378 236 297 0 0 0.3384
23379 236 298 0 0 0
23380 236 302 0.0085 0 0.3588
23381 236 303 0.0391 0 0.2812
23382 236 304 0 0 0.2132
23383 236 305 0 0 0.1456
23384 236 306 0.0284 0 0.3194
23385 236 307 0 0 0.1079
23386 236 308 0 0 0.3346
23387 236 310 0 0 0.1116
23388 236 311 0 0 0.1971
23389 236 313 0.0442 0 0.3239
23390 236 314 0 0 0.1537
23391 236 315 0.0542 0 0.3738
23392 236 316 0.0292 0 0.2587
23393 236 317 0 0 0.2159
23394 236 318 0.0848 0 0.3409
23395 236 319 0.129 0.0293 0.3798
23396 236 320 0.0204 0 0.2687
23397 236 321 0 0 0.1329
23398 236 322 0.0395 0 0.2592
23399 236 323 0 0 0.1702
23400 236 243 0 0 0.2432
23401 236 250 0.021 0 0.319
23402 236 254 0 0 0.315
23403 236 256 0.0218 0 0.373
23404 236 287 0 0 0
23405 236 288 0 0 0.2051
23406 236 295 0 0 0.1552
23407 236 299 0.1218 0 0.5228
23408 236 300 0.059 0 0.3789
23409 236 301 0 0 0.1925
23410 236 309 0.0225 0 0.238
23411 236 312 0.0405 0 0.3148
23412 236 269 0 0 0.1658
23413 236 270 0.0635 0 0.2853
23414 236 271 0 0 0.2639
23415 236 272 0 0 0.1651
23416 236 273 0.1002 0 0.3456
23417 236 274 0.0224 0 0.22
23418 236 275 0.0797 0 0.2738
23419 236 276 0 0 0.3346
23420 236 324 0 0 0.1937
23421 236 325 0.0338 0 0.2337
23422 236 326 0.0639 0 0.3534
23423 236 327 0 0 0.3524
23424 236 328 0 0 0.2578
23425 236 329 0 0 0.2387
23426 236 330 0.0953 0 0.4222
23427 236 331 0 0 0.1703
23428 236 7 0 0 0.0774
23429 236 9 0.0756 0 0.4186
23430 236 10 0 0 0.2101
23431 236 11 0.1543 0.049 0.4788
23432 236 12 0.009 0 0.1329
23433 236 13 0.1121 0 0.4255
23434 236 14 0 0 0
23435 236 15 0.0257 0 0.336
23436 236 16 0.0073 0 0.2539
23437 236 17 0 0 0.4119
23438 236 18 0.1066 0 0.4628
23439 236 20 0 0 0.1596
23440 236 21 0.0045 0 0.1482
23441 236 22 0 0 0.0825
23442 236 23 0.0961 0 0.3946
23443 236 25 0.0474 0 0.3021
23444 236 26 0 0 0.188
23445 236 27 0.03 0 0.2044
23446 236 28 0 0 0.1178
23447 236 31 0 0 0.194
23448 236 33 0.059 0 0.2674
23449 236 34 0.0623 0 0.3205
23450 236 35 0 0 0.3231
23451 236 36 0 0 0.2771
23452 236 37 0.0765 0 0.2514
23453 236 38 0 0 0.1676
23454 236 102 0.0612 0 0.34
23455 236 105 0 0 0.2767
23456 236 106 0 0 0.0726
23457 236 107 0 0 0.1522
23458 236 108 0.0411 0 0.3705
23459 236 110 0 0 0.2727
23460 236 111 0 0 0.1884
23461 236 112 0 0 0.0475
23462 236 124 0 0 0.2174
23463 236 125 0.1722 0.0718 0.5402
23464 236 127 0 0 0.1038
23465 236 129 0.1287 0 0.4615
23466 236 130 0.0037 0 0.2113
23467 236 131 0 0 0.314
23468 236 132 0 0 0.2177
23469 236 134 0.1167 0 0.3538
23470 236 135 0.0663 0 0.4238
23471 236 136 0 0 0.1731
23472 236 137 0.1219 0 0.3206
23473 236 140 0.03 0 0.2396
23474 236 143 0 0 0
23475 236 145 0 0 0.2643
23476 236 146 0 0 0.1192
23477 236 147 0.132 0.0248 0.5778
23478 236 152 0.0205 0 0.24
23479 236 155 0 0 0.2631
23480 236 156 0.0713 0 0.349
23481 236 157 0.0308 0 0.2633
23482 236 164 0.0077 0 0.2768
23483 236 165 0 0 0.1713
23484 236 166 0.10780000000000001 0 0.4209
23485 236 167 0 0 0.127
23486 236 168 0.1844 0.0776 0.4945
23487 236 S1 0.0642 0 0.3178
23488 236 S25 0.0527 0 0.4473
23489 236 S27 0.1273 0 0.3683
23490 236 S28 0.0033 0 0.1238
23491 236 S29 0.1102 0 0.5525
23492 236 S30 0 0 0.242
23493 236 S31 0.0346 0 0.3464
23494 236 S36 0 0 0.118
23495 236 S40 0.0122 0 0.2773
23496 236 S41 0.0413 0 0.3425
23497 236 S42 0 0 0.1642
23498 236 S47 0 0 0.0487
23499 236 S51 0 0 0.1769
23500 236 S53 0.1465 0.0204 0.4618
23501 236 S55 0.0047 0 0.2126
23502 236 S60 0 0 0.1219
23503 236 S64 0 0 0.2225
23504 236 S66 0 0 0.2601
23505 236 S76 0 0 0.1874
23506 236 103 0 0 0.1859
23507 236 104 0 0 0.2092
23508 236 114 0.0677 0 0.5019
23509 236 115 0.052 0 0.2167
23510 236 116 0.0374 0 0.2892
23511 236 118 0 0 0.2651
23512 236 119 0 0 0.2051
23513 236 120 0 0 0.1417
23514 236 121 4e-4 0 0.2455
23515 236 148 0.0856 0 0.4533
23516 236 149 0.2284 0.0589 0.4671
23517 236 151 0 0 0
23518 236 153 0.0462 0 0.2877
23519 236 154 0.0101 0 0.3695
23520 236 162 0 0 0.2642
23521 236 163 0 0 0.23
23522 236 169 0.0388 0 0.4274
23523 236 170 0 0 0.1869
23524 236 171 0 0 0.1383
23525 236 172 0 0 0.1674
23526 236 S100 0.11 0 0.5531
23527 236 S101 0 0 0.2556
23528 236 S11 0 0 0.2395
23529 236 S12 0 0 0.1218
23530 236 S13 0 0 0.068
23531 236 S14 0 0 0.259
23532 236 S15 0 0 0.1536
23533 236 S19 0 0 0.1494
23534 236 S20 0.0325 0 0.3261
23535 236 S21 0 0 0.2197
23536 236 S22 0 0 0.1441
23537 236 S26 0 0 0.1372
23538 236 S38 0 0 0.2442
23539 236 S4 0 0 0.1563
23540 236 S44 0.0953 0 0.4769
23541 236 S45 0 0 0.2007
23542 236 S46 0.0176 0 0.2051
23543 236 S52 0 0 0.1386
23544 236 S58 0.0306 0 0.3061
23545 236 S6 0.0669 0 0.2114
23546 236 S61 0.0071 0 0.1963
23547 236 S62 0.03 0 0.1713
23548 236 S67 0 0 0.1146
23549 236 S68 0 0 0.0024
23550 236 S69 0.0541 0 0.2362
23551 236 S75 0 0 0.1335
23552 236 S79 0.0081 0 0.2121
23553 236 S80 0.084 0 0.4486
23554 236 S82 0 0 0.1254
23555 236 S83 0.0355 0 0.3345
23556 236 S85 0 0 0.0309
23557 236 S90 0 0 0.0923
23558 236 S93 0.0282 0 0.2552
23559 236 S95 0 0 0.2091
23560 236 S97 0.0099 0 0.2487
23561 237 239 0.0465 0 0.2246
23562 237 240 0 0 0.1423
23563 237 176 0 0 0.1061
23564 237 178 0.0233 0 0.1624
23565 237 180 0.0482 0 0.2117
23566 237 181 0 0 0.0055
23567 237 182 0 0 0.2244
23568 237 183 0.0279 0 0.3692
23569 237 184 0.0237 0 0.2228
23570 237 187 0.0588 0 0.2944
23571 237 188 0.048 0 0.3058
23572 237 199 0.0237 0 0.1613
23573 237 200 0 0 0.0709
23574 237 201 0.0849 0 0.372
23575 237 202 0.0329 0 0.2502
23576 237 203 0.1066 0 0.3648
23577 237 204 0.0141 0 0.1819
23578 237 205 0.0243 0 0.2936
23579 237 210 0.0238 0 0.3298
23580 237 211 0.1319 0 0.528
23581 237 212 0 0 0.1768
23582 237 213 0.0051 0 0.2626
23583 237 214 0.0309 0 0.3028
23584 237 215 0.0408 0 0.2346
23585 237 217 0 0 0.2782
23586 237 218 0 0 0.199
23587 237 219 0 0 0.126
23588 237 220 0 0 0.0629
23589 237 221 0.029 0 0.21
23590 237 222 0 0 0.1649
23591 237 223 0 0 0.0391
23592 237 241 0.0536 0 0.1723
23593 237 242 0.0361 0 0.259
23594 237 245 0 0 0.2136
23595 237 246 0 0 0.239
23596 237 247 0.0237 0 0.2095
23597 237 249 0 0 0.2374
23598 237 251 0 0 0.0204
23599 237 252 0.0366 0 0.2583
23600 237 253 0 0 0.1121
23601 237 255 0.0565 0 0.261
23602 237 257 0.0783 0 0.3256
23603 237 258 0.0433 0 0.2261
23604 237 259 0 0 0.1305
23605 237 260 0.0601 0 0.2993
23606 237 261 0.0045 0 0.1705
23607 237 262 0 0 0.2178
23608 237 263 0.0551 0 0.3575
23609 237 264 0.1224 0 0.6445
23610 237 265 0.0264 0 0.2339
23611 237 266 0 0 0.2366
23612 237 267 0 0 0.0981
23613 237 268 0 0 0.2436
23614 237 277 0 0 0.2006
23615 237 332 0.0298 0 0.2239
23616 237 278 0.0757 0 0.2675
23617 237 279 0 0 0.2023
23618 237 280 0.062 0 0.313
23619 237 281 0.0435 0 0.2508
23620 237 282 0 0 0.1955
23621 237 283 0.0831 0 0.3064
23622 237 284 0 0 0.2259
23623 237 285 0.0501 0 0.4433
23624 237 286 0 0 0.1366
23625 237 289 0.0061 0 0.2363
23626 237 290 0 0 0.2914
23627 237 291 0.0274 0 0.3026
23628 237 292 0 0 0.1191
23629 237 293 0.031 0 0.2199
23630 237 294 0 0 0.0743
23631 237 296 0 0 0.1538
23632 237 297 0.0247 0 0.2651
23633 237 298 0.0691 0 0.321
23634 237 302 0 0 0.0576
23635 237 303 0.0485 0 0.4613
23636 237 304 0 0 0.226
23637 237 305 0.0185 0 0.2008
23638 237 306 0 0 0.1476
23639 237 307 0 0 0.0538
23640 237 308 0 0 0
23641 237 310 0.0348 0 0.3937
23642 237 311 0.1404 0 0.4642
23643 237 313 0.0397 0 0.2067
23644 237 314 0 0 0.1224
23645 237 315 0.0471 0 0.3078
23646 237 316 0.0285 0 0.2907
23647 237 317 0.185 0.0683 0.4774
23648 237 318 0.0373 0 0.3649
23649 237 319 0.055 0 0.264
23650 237 320 0.0628 0 0.3324
23651 237 321 0 0 0.1358
23652 237 322 0 0 0.083
23653 237 323 0.1006 0 0.3141
23654 237 243 0 0 0.3254
23655 237 250 0 0 0.2442
23656 237 254 0 0 0.1404
23657 237 256 0.0199 0 0.251
23658 237 287 0 0 0.0643
23659 237 288 0.051 0 0.2689
23660 237 295 0 0 0.1029
23661 237 299 0 0 0.2163
23662 237 300 0 0 0.2463
23663 237 301 0 0 0.0332
23664 237 309 0 0 0.1502
23665 237 312 0.0701 0 0.2443
23666 237 269 0.2393 0.1278 0.5381
23667 237 270 0.1464 0.0464 0.4177
23668 237 271 0 0 0.2468
23669 237 272 0 0 0.0215
23670 237 273 0 0 0.1409
23671 237 274 0 0 0.2016
23672 237 275 0 0 0.0967
23673 237 276 0.0036 0 0.1656
23674 237 324 0.1286 0 0.4756
23675 237 325 0.0646 0 0.234
23676 237 326 0 0 0.2773
23677 237 327 0 0 0.2133
23678 237 328 0 0 0.0812
23679 237 329 0 0 0
23680 237 330 0.0202 0 0.213
23681 237 331 0.0559 0 0.2353
23682 237 7 0 0 0.1694
23683 237 9 0 0 0.1765
23684 237 10 0 0 0.2131
23685 237 11 0 0 0.1392
23686 237 12 0 0 0.1428
23687 237 13 0.0478 0 0.2299
23688 237 14 0 0 0.1046
23689 237 15 0.0536 0 0.4339
23690 237 16 0.0925 0.0202 0.5591
23691 237 17 0 0 0.3901
23692 237 18 0 0 0.0052
23693 237 20 0 0 0.1195
23694 237 21 0 0 0.1272
23695 237 22 0.2086 0 0.6938
23696 237 23 0.0599 0 0.284
23697 237 25 0.0249 0 0.1759
23698 237 26 0.0299 0 0.2555
23699 237 27 0 0 0.2061
23700 237 28 0.0357 0 0.2673
23701 237 31 0 0 0.22
23702 237 33 0.0534 0 0.1845
23703 237 34 0.0057 0 0.3092
23704 237 35 0.0491 0 0.301
23705 237 36 0 0 0.2113
23706 237 37 0.0433 0 0.2635
23707 237 38 0.1963 0.0819 0.6231
23708 237 102 0.1564 0.0762 0.5221
23709 237 105 0 0 0.0663
23710 237 106 0 0 0.0488
23711 237 107 0 0 0
23712 237 108 0.0682 0 0.3129
23713 237 110 0.0555 0 0.281
23714 237 111 0.0244 0 0.0943
23715 237 112 0.0633 0 0.3511
23716 237 124 0 0 0.0647
23717 237 125 0 0 0.2103
23718 237 127 0 0 0.046
23719 237 129 0.1225 0 0.3982
23720 237 130 0 0 0.2024
23721 237 131 0 0 0.1308
23722 237 132 0.1446 0.0051 0.4623
23723 237 134 0.0469 0 0.3053
23724 237 135 0.1175 0.0152 0.3697
23725 237 136 0.0344 0 0.349
23726 237 137 0.0446 0 0.2414
23727 237 140 0.0787 0 0.4209
23728 237 143 0 0 0.3051
23729 237 145 0 0 0.098
23730 237 146 0 0 0.0416
23731 237 147 0 0 0.0426
23732 237 152 0 0 0.224
23733 237 155 0.104 0 0.3393
23734 237 156 0.0846 0 0.3849
23735 237 157 0.1119 0 0.4273
23736 237 164 0 0 0.3846
23737 237 165 0 0 0.4585
23738 237 166 0 0 0.1966
23739 237 167 0 0 0.0493
23740 237 168 0.0239 0 0.2833
23741 237 S1 0.1474 0 0.4686
23742 237 S25 0.1124 0.0216 0.3429
23743 237 S27 0.0327 0 0.243
23744 237 S28 0 0 0
23745 237 S29 0.0574 0 0.3995
23746 237 S30 0 0 0
23747 237 S31 0 0 0
23748 237 S36 0.0534 0 0.2485
23749 237 S40 0.1214 0 0.3735
23750 237 S41 0.054 0 0.2836
23751 237 S42 0.0534 0 0.3529
23752 237 S47 0 0 0.1179
23753 237 S51 0 0 0
23754 237 S53 0.1101 0.0214 0.3346
23755 237 S55 0.0608 0 0.3871
23756 237 S60 0 0 0.0967
23757 237 S64 0 0 0.0699
23758 237 S66 0.032 0 0.1629
23759 237 S76 0 0 0.4332
23760 237 103 0.0631 0 0.3651
23761 237 104 0 0 0.2492
23762 237 114 0.0194 0 0.1828
23763 237 115 0 0 0.3463
23764 237 116 0.094 0 0.2939
23765 237 118 0.0702 0 0.3837
23766 237 119 0 0 0.0084
23767 237 120 0 0 0.0659
23768 237 121 0.1155 0.0289 0.4319
23769 237 148 0 0 0.2312
23770 237 149 0 0 0.1383
23771 237 151 0 0 0.2308
23772 237 153 0.0614 0 0.3243
23773 237 154 0.0497 0 0.1854
23774 237 162 0 0 0.2462
23775 237 163 0 0 0.1846
23776 237 169 0.0241 0 0.3751
23777 237 170 0.0431 0 0.2705
23778 237 171 0 0 0.1388
23779 237 172 0 0 0.0792
23780 237 S100 0 0 0.1052
23781 237 S101 0 0 0.1266
23782 237 S11 0.0532 0 0.3387
23783 237 S12 0 0 0.1292
23784 237 S13 0.154 0 0.4766
23785 237 S14 0.0577 0 0.3237
23786 237 S15 0.0702 0 0.4234
23787 237 S19 0 0 0.1745
23788 237 S20 0 0 0
23789 237 S21 0.0661 0 0.3081
23790 237 S22 0.0467 0 0.2942
23791 237 S26 0.0719 0 0.4677
23792 237 S38 0.0207 0 0.1089
23793 237 S4 0.0588 0 0.2253
23794 237 S44 0.037 0 0.2429
23795 237 S45 0 0 0.1682
23796 237 S46 0 0 0.2783
23797 237 S52 0.0475 0 0.2117
23798 237 S58 0.0374 0 0.1982
23799 237 S6 0.043 0 0.2399
23800 237 S61 0 0 0.0965
23801 237 S62 0.0402 0 0.2205
23802 237 S67 0 0 0.1809
23803 237 S68 0.0354 0 0.2531
23804 237 S69 0.0693 0 0.2875
23805 237 S75 0.0755 0 0.3396
23806 237 S79 0.0706 0 0.2788
23807 237 S80 0.0225 0 0.2957
23808 237 S82 0.0474 0 0.4194
23809 237 S83 0 0 0.1408
23810 237 S85 0.1744 0.0486 0.5975
23811 237 S90 0 0 0.2125
23812 237 S93 0.0703 0 0.3538
23813 237 S95 0.033 0 0.3285
23814 237 S97 0 0 0.1893
23815 239 240 0 0 0.1572
23816 239 176 0 0 0.1664
23817 239 178 0.058 0 0.2478
23818 239 180 0.0235 0 0.1664
23819 239 181 0 0 0.0335
23820 239 182 0.0597 0 0.2876
23821 239 183 3e-4 0 0.2246
23822 239 184 0 0 0.0659
23823 239 187 0.1077 0 0.3148
23824 239 188 0.0394 0 0.1981
23825 239 199 0.0919 0 0.3015
23826 239 200 0 0 0.0106
23827 239 201 0 0 0.3362
23828 239 202 0 0 0.1171
23829 239 203 0 0 0.2326
23830 239 204 0 0 0.221
23831 239 205 0 0 0.3685
23832 239 210 0 0 0.1304
23833 239 211 0.005 0 0.3398
23834 239 212 0.0033 0 0.1213
23835 239 213 0.0512 0 0.3131
23836 239 214 0 0 0.1208
23837 239 215 0 0 0.1994
23838 239 217 0.0382 0 0.3917
23839 239 218 0.1358 0 0.4992
23840 239 219 0 0 0.1276
23841 239 220 0 0 0.2624
23842 239 221 0.0062 0 0.1719
23843 239 222 0 0 0.3491
23844 239 223 0 0 0.0546
23845 239 241 0.0577 0 0.2782
23846 239 242 0.0293 0 0.2229
23847 239 245 0.1277 0 0.3981
23848 239 246 0.0284 0 0.1765
23849 239 247 0.0182 0 0.3038
23850 239 249 0 0 0
23851 239 251 0.1109 0 0.3693
23852 239 252 0.0073 0 0.192
23853 239 253 0 0 0.0556
23854 239 255 0 0 0.1497
23855 239 257 0 0 0.043
23856 239 258 0.048 0 0.1862
23857 239 259 0.0393 0 0.2498
23858 239 260 0.0025 0 0.1303
23859 239 261 0.1364 0.0314 0.4511
23860 239 262 0.0603 0 0.2478
23861 239 263 0.1113 0 0.3781
23862 239 264 0.1038 0 0.4016
23863 239 265 0 0 0.0726
23864 239 266 0.1433 0 0.6093
23865 239 267 0.0865 0 0.4479
23866 239 268 0 0 0.1513
23867 239 277 0.0586 0 0.1762
23868 239 332 0.0323 0 0.1721
23869 239 278 0.0454 0.0137 0.3412
23870 239 279 0.0406 0 0.3111
23871 239 280 0 0 0
23872 239 281 0.028 0 0.1714
23873 239 282 0 0 0.1186
23874 239 283 0.1175 0 0.5815
23875 239 284 0.2744 0.0339 0.6468
23876 239 285 0.0447 0 0.3144
23877 239 286 0 0 0.2019
23878 239 289 0.1648 0 0.4767
23879 239 290 0.0412 0 0.5663
23880 239 291 0 0 0.0552
23881 239 292 0.0859 0 0.3751
23882 239 293 0 0 0.1041
23883 239 294 0 0 0.1801
23884 239 296 0.0085 0 0.1989
23885 239 297 0.0104 0 0.296
23886 239 298 0.0905 0 0.4015
23887 239 302 0.0266 0 0.2212
23888 239 303 0.075 0 0.4028
23889 239 304 0 0 0.0909
23890 239 305 0.1489 0.0271 0.4239
23891 239 306 0.1238 0 0.5219
23892 239 307 0.0516 0 0.3614
23893 239 308 0.0487 0 0.3253
23894 239 310 0.1891 0.036 0.5316
23895 239 311 0.0284 0 0.4994
23896 239 313 0 0 0.1727
23897 239 314 0 0 0.1595
23898 239 315 0 0 0.0706
23899 239 316 0.0728 0 0.3304
23900 239 317 0.0538 0 0.2904
23901 239 318 0.0692 0 0.3202
23902 239 319 0.0407 0 0.1708
23903 239 320 0 0 0.1839
23904 239 321 0.0212 0 0.262
23905 239 322 0.0621 0 0.3508
23906 239 323 0.0972 0 0.3886
23907 239 243 0.1146 0 0.4676
23908 239 250 0 0 0.1016
23909 239 254 0 0 0.1843
23910 239 256 0.0066 0 0.1613
23911 239 287 0.0227 0 0.2198
23912 239 288 0 0 0.2225
23913 239 295 0.2089 0.0565 0.4985
23914 239 299 0.1255 0.044 0.3536
23915 239 300 0 0 0.1822
23916 239 301 0.057 0 0.3074
23917 239 309 7e-4 0 0.2588
23918 239 312 0.1022 0 0.4511
23919 239 269 0.0164 0 0.2501
23920 239 270 0.2038 0.0611 0.5982
23921 239 271 0.1111 0 0.3033
23922 239 272 0.0518 0 0.2102
23923 239 273 0.0512 0 0.2803
23924 239 274 0.0615 0 0.299
23925 239 275 0.0568 0 0.2727
23926 239 276 0.1261 0 0.5607
23927 239 324 0.0357 0 0.2673
23928 239 325 0 0 0.0038
23929 239 326 0.0778 0 0.3178
23930 239 327 0.2305 0 0.5881
23931 239 328 0 0 0.076
23932 239 329 0 0 0.1431
23933 239 330 0 0 0.0404
23934 239 331 0 0 0.0831
23935 239 7 0 0 0.2019
23936 239 9 0.0052 0 0.2228
23937 239 10 0.0655 0 0.3411
23938 239 11 0 0 0.1198
23939 239 12 0.0263 0 0.2093
23940 239 13 0.1135 0.005 0.375
23941 239 14 0 0 0.1419
23942 239 15 0.092 0 0.4668
23943 239 16 0.1497 0 0.4626
23944 239 17 0.088 0 0.3328
23945 239 18 0 0 0.1319
23946 239 20 0 0 0.1478
23947 239 21 0 0 0.2231
23948 239 22 0 0 0.1779
23949 239 23 0.0572 0 0.3536
23950 239 25 0.042 0 0.3236
23951 239 26 0 0 0.2883
23952 239 27 0.047 0 0.2561
23953 239 28 0.1149 0 0.3938
23954 239 31 0 0 0.0899
23955 239 33 0.108 0 0.5185
23956 239 34 0.1808 0.0422 0.4993
23957 239 35 0.0451 0 0.2379
23958 239 36 0.1102 0.0112 0.3664
23959 239 37 0.0945 0 0.3331
23960 239 38 0 0 0.2416
23961 239 102 0.0537 0 0.3401
23962 239 105 0 0 0.1649
23963 239 106 0 0 0.1717
23964 239 107 0.0578 0 0.3001
23965 239 108 0.0138 0 0.178
23966 239 110 0.1136 0.0454 0.354
23967 239 111 0 0 0.1862
23968 239 112 0 0 0.2435
23969 239 124 0.0493 0 0.4638
23970 239 125 0 0 0.0758
23971 239 127 0 0 0.188
23972 239 129 0 0 0.1484
23973 239 130 0.0613 0 0.2702
23974 239 131 0 0 0.1459
23975 239 132 0.2363 0.0931 0.661
23976 239 134 0.0403 0 0.195
23977 239 135 0.037 0 0.2128
23978 239 136 0.0944 0 0.4023
23979 239 137 0.1283 0 0.5073
23980 239 140 0 0 0.1613
23981 239 143 0 0 0.3182
23982 239 145 0 0 0.119
23983 239 146 0.0358 0 0.3809
23984 239 147 0.0045 0 0.1478
23985 239 152 0 0 0.1621
23986 239 155 0.2226 0 0.6402
23987 239 156 0.0392 0 0.1545
23988 239 157 0.1145 0 0.6003
23989 239 164 0.1238 0 0.5057
23990 239 165 0.1286 0 0.5314
23991 239 166 0 0 0.1909
23992 239 167 0 0 0.2284
23993 239 168 0 0 0.2365
23994 239 S1 0.074 0 0.2947
23995 239 S25 0 0 0.1573
23996 239 S27 0 0 0.0988
23997 239 S28 0.0198 0 0.2699
23998 239 S29 0.0062 0 0.2406
23999 239 S30 0 0 0.0477
24000 239 S31 0.0704 0 0.2473
24001 239 S36 0.0721 0 0.3891
24002 239 S40 0.1206 0 0.4314
24003 239 S41 0.0574 0 0.3622
24004 239 S42 0.1428 0.0225 0.4257
24005 239 S47 0.1558 0 0.4673
24006 239 S51 0.0678 0 0.3329
24007 239 S53 0.0942 0 0.3325
24008 239 S55 0.0601 0 0.3172
24009 239 S60 0 0 0.211
24010 239 S64 0.0661 0 0.4435
24011 239 S66 0.1013 0.0048 0.373
24012 239 S76 0.0266 0 0.2334
24013 239 103 0 0 0.2518
24014 239 104 0.0137 0 0.3115
24015 239 114 0 0 0.1421
24016 239 115 0.0657 0 0.3339
24017 239 116 0.066 0 0.1939
24018 239 118 0.1864 0.0656 0.5183
24019 239 119 0 0 0
24020 239 120 0 0 0.0987
24021 239 121 0 0 0.1426
24022 239 148 0.0836 0 0.5183
24023 239 149 0 0 0.1587
24024 239 151 0.0981 0 0.3936
24025 239 153 0 0 0.3137
24026 239 154 0.0593 0 0.1827
24027 239 162 0.0291 0 0.3332
24028 239 163 0.0842 0 0.4958
24029 239 169 0.029 0 0.3321
24030 239 170 0.214 0.0743 0.5369
24031 239 171 0.0527 0 0.284
24032 239 172 0 0 0.2692
24033 239 S100 0.0235 0 0.2861
24034 239 S101 0 0 0.1692
24035 239 S11 0.0678 0 0.3004
24036 239 S12 0.2058 0 0.6668
24037 239 S13 0 0 0.1196
24038 239 S14 0.0615 0 0.2853
24039 239 S15 0.0719 0 0.3656
24040 239 S19 0.1236 0 0.5676
24041 239 S20 0 0 0.2032
24042 239 S21 0.1717 0 0.5975
24043 239 S22 0 0 0.2594
24044 239 S26 0.0938 0 0.3567
24045 239 S38 0.0597 0 0.2617
24046 239 S4 0 0 0.1142
24047 239 S44 0.073 0 0.3384
24048 239 S45 0 0 0.0806
24049 239 S46 0 0 0.1302
24050 239 S52 0 0 0.1307
24051 239 S58 0 0 0
24052 239 S6 0.0835 0 0.2296
24053 239 S61 0.024 0 0.3122
24054 239 S62 0 0 0.2747
24055 239 S67 0.1614 0 0.5937
24056 239 S68 0 0 0.0859
24057 239 S69 0 0 0
24058 239 S75 0 0 0.1436
24059 239 S79 0.0387 0 0.3077
24060 239 S80 0 0 0.1849
24061 239 S82 0.0314 0 0.2151
24062 239 S83 0 0 0.1378
24063 239 S85 0.0501 0 0.3046
24064 239 S90 0.0345 0 0.2512
24065 239 S93 0 0 0.1497
24066 239 S95 0 0 0.1463
24067 239 S97 0.0111 0 0.185
24068 240 176 0 0 0.178
24069 240 178 0 0 0.1009
24070 240 180 0.029 0 0.3405
24071 240 181 0 0 0.1845
24072 240 182 0 0 0.2272
24073 240 183 0.1002 0 0.4646
24074 240 184 0 0 0.2318
24075 240 187 0 0 0.2353
24076 240 188 0.0482 0 0.2431
24077 240 199 0.0319 0 0.3023
24078 240 200 0.0797 0 0.3118
24079 240 201 0.0776 0 0.4083
24080 240 202 0 0 0.1875
24081 240 203 0 0 0.1705
24082 240 204 0 0 0.1556
24083 240 205 0.1093 0 0.328
24084 240 210 0.0195 0 0.1863
24085 240 211 0 0 0.2424
24086 240 212 0 0 0.2642
24087 240 213 0 0 0
24088 240 214 0.0542 0 0.3095
24089 240 215 0.0764 0 0.3708
24090 240 217 0.1359 0 0.6537
24091 240 218 0 0 0.0804
24092 240 219 0 0 0.1529
24093 240 220 0.0076 0 0.2488
24094 240 221 0.1171 0.0361 0.4351
24095 240 222 0 0 0.0866
24096 240 223 0.1359 0 0.5081
24097 240 241 0 0 0.1713
24098 240 242 0 0 0.1189
24099 240 245 0.0596 0 0.3972
24100 240 246 0.0506 0 0.2648
24101 240 247 0 0 0.1725
24102 240 249 0 0 0.2349
24103 240 251 0.1112 0 0.4363
24104 240 252 0.1098 0 0.4878
24105 240 253 0.0508 0 0.4136
24106 240 255 0 0 0.0494
24107 240 257 0 0 0.2483
24108 240 258 0.039 0 0.3619
24109 240 259 0.0586 0 0.2475
24110 240 260 0.0255 0 0.1908
24111 240 261 0.0426 0 0.299
24112 240 262 0.1086 0 0.4342
24113 240 263 0 0 0.219
24114 240 264 0.0249 0 0.3665
24115 240 265 0.0927 0.0028 0.373
24116 240 266 0.0282 0 0.3233
24117 240 267 0.0317 0 0.3049
24118 240 268 0.0086 0 0.2345
24119 240 277 0.0449 0 0.3299
24120 240 332 0.0237 0 0.2353
24121 240 278 0.0121 0 0.2207
24122 240 279 0.0088 0 0.2558
24123 240 280 0 0 0.1316
24124 240 281 0.0265 0 0.3017
24125 240 282 0.0786 0 0.3916
24126 240 283 0.0773 0 0.3229
24127 240 284 0.0324 0 0.3815
24128 240 285 0 0 0.2686
24129 240 286 0 0 0.2142
24130 240 289 0.1338 0 0.4311
24131 240 290 0.1419 0 0.4941
24132 240 291 0.1858 0 0.5696
24133 240 292 0.1124 0 0.4381
24134 240 293 0 0 0
24135 240 294 0.0776 0 0.3578
24136 240 296 0.0499 0 0.4352
24137 240 297 0 0 0.2454
