"","iter","pop1","pop2","stat","p.value","test"
"300","4","Nap","Shin",0.620505227994023,0.53492521313844,"EVENNESS"
"301","4","Jam","Nap",0.155126306998506,0.876721743234891,"SHANNON_IDX"
"302","4","Jam","Shin",0.465378920995517,0.641660126604664,"SHANNON_IDX"
"303","4","Mt","Shin",-0.25854384499751,0.795987215388627,"SHANNON_IDX"
"304","4","Mor","Shin",-1.70638937698356,0.0879356071423624,"SHANNON_IDX"
"305","4","Nap","Mt",0.517087689995019,0.605094946454012,"SHANNON_IDX"
"306","4","Jam","Mt",0.413670151996015,0.679115689292816,"SHANNON_IDX"
"307","4","Shin","Mt",0.25854384499751,0.795987215388627,"SHANNON_IDX"
"308","4","Mor","Mt",-1.75809814598307,0.078730811196134,"SHANNON_IDX"
"309","4","Nap","Mor",2.27518583597808,0.0228947841831246,"SHANNON_IDX"
"310","4","Jam","Mor",2.5854384499751,0.00972552354163958,"SHANNON_IDX"
"311","4","Shin","Mor",1.70638937698356,0.0879356071423625,"SHANNON_IDX"
"312","4","Shin","Nap",-0.465378920995517,0.641660126604665,"SHANNON_IDX"
"313","4","Mt","Mor",1.75809814598307,0.078730811196134,"SHANNON_IDX"
"314","4","Mt","Nap",-0.517087689995019,0.605094946454012,"SHANNON_IDX"
"315","4","Mor","Nap",-2.27518583597808,0.0228947841831246,"SHANNON_IDX"
"316","4","Nap","Jam",-0.155126306998506,0.876721743234891,"SHANNON_IDX"
"317","4","Shin","Jam",-0.465378920995517,0.641660126604665,"SHANNON_IDX"
"318","4","Mt","Jam",-0.413670151996015,0.679115689292816,"SHANNON_IDX"
"319","4","Mor","Jam",-2.5854384499751,0.00972552354163964,"SHANNON_IDX"
"320","4","Nap","Shin",0.465378920995517,0.641660126604664,"SHANNON_IDX"
"321","5","Jam","Nap",-0.361961382996513,0.717380888414321,"Ht"
"322","5","Jam","Shin",1.08588414898954,0.277530250595145,"Ht"
"323","5","Mt","Shin",1.47616884084446,0.139898572044429,"Ht"
"324","5","Mor","Shin",-0.568796458994521,0.569494277991719,"Ht"
"325","5","Nap","Mt",0.775631534992529,0.43796657516602,"Ht"
"326","5","Jam","Mt",0.672213996993525,0.501447471487074,"Ht"
"327","5","Shin","Mt",-1.47616884084446,0.139898572044429,"Ht"
"328","5","Mor","Mt",-1.80980691498257,0.0703257352112192,"Ht"
"329","5","Nap","Mor",1.60297183898456,0.108940871577115,"Ht"
"330","5","Jam","Mor",2.06835075998008,0.0386070518424302,"Ht"
"331","5","Shin","Mor",0.568796458994521,0.569494277991719,"Ht"
"332","5","Shin","Nap",-1.6032397824614,0.108881725481336,"Ht"
"333","5","Mt","Mor",1.80980691498257,0.0703257352112192,"Ht"
"334","5","Mt","Nap",-0.775631534992529,0.437966575166021,"Ht"
"335","5","Mor","Nap",-1.60297183898456,0.108940871577115,"Ht"
"336","5","Nap","Jam",0.361961382996513,0.717380888414321,"Ht"
"337","5","Shin","Jam",-1.08588414898954,0.277530250595145,"Ht"
"338","5","Mt","Jam",-0.672213996993525,0.501447471487074,"Ht"
"339","5","Mor","Jam",-2.06835075998008,0.0386070518424301,"Ht"
"340","5","Nap","Shin",1.6032397824614,0.108881725481336,"Ht"
"341","5","Jam","Nap",-0.775631534992529,0.437966575166021,"Fis"
"342","5","Jam","Shin",-1.60297183898456,0.108940871577115,"Fis"
