"","GRP","LOCUS","N_ALLELES","EVENNESS","Ho","Hs","Ht","Fis","SHANNON_IDX","SIMPSON_IDX","STODD_TAYLOR_IDX"
"202","Shin_2017_1","PSY022",4,0.804861507356957,0.8889,0.6458,0.6458,-0.3763,1.11748995942315,0.623456790123457,2.65573770491803
"203","Shin_2017_1","WF12",3,0.93637593464661,0.6667,0.6552,0.6552,-0.0175,1.05669952248605,0.637345679012346,2.75744680851064
"204","Shin_2017_1","WF32",13,0.724644572559809,0.7778,0.8873,0.8873,0.1234,2.24566895233744,0.859567901234568,7.12087912087912
"205","Shin_2016_2","J42",13,0.60205802921766,0.7,0.8434,0.8434,0.17,2.14041903968653,0.81875,5.51724137931035
"206","Shin_2016_2","WF22",23,0.811183833674931,1,0.9651,0.9651,-0.0362,2.97348563115914,0.937716262975779,16.0555555555556
"207","Shin_2016_2","PAM27",7,0.795797602687728,0.7895,0.7997,0.7997,0.0128,1.68895323176155,0.778393351800554,4.5125
"208","Shin_2016_2","PAM79",19,0.834959678048955,0.8947,0.9532,0.9532,0.0613,2.77991593552387,0.926592797783934,13.622641509434
"209","Shin_2016_2","WF16",10,0.740361016690188,0.75,0.8382,0.8382,0.1052,1.93879167399894,0.815,5.40540540540541
"210","Shin_2016_2","WF33",20,0.865513742828715,1,0.9553,0.9553,-0.0468,2.83094043025377,0.9325,14.8148148148148
"211","Shin_2016_2","WF3",11,0.548030017671216,0.7,0.7566,0.7566,0.0748,1.80724607597729,0.73625,3.7914691943128
"212","Shin_2016_2","WF517",17,0.878553391738362,0.9,0.9474,0.9474,0.05,2.67749925382162,0.9225,12.9032258064516
"213","Shin_2016_2","WF196",14,0.790549301592479,1,0.902,0.902,-0.1086,2.33744019132219,0.880886426592798,8.3953488372093
"214","Shin_2016_2","WF223",17,0.844531684095744,0.8667,0.9548,0.9548,0.0923,2.68218621166953,0.92,12.5
"215","Shin_2016_2","WF421",12,0.784141443667176,0.8125,0.8958,0.8958,0.093,2.21786215692698,0.865234375,7.42028985507246
"216","Shin_2016_2","A441",8,0.804598102737143,0.8235,0.8309,0.8309,0.0088,1.81988859112417,0.806228373702422,5.16071428571429
"217","Shin_2016_2","PAM21",6,0.848877542536004,0.7857,0.7857,0.7857,0,1.54391372427675,0.75765306122449,4.12631578947368
"218","Shin_2016_2","PSY087",4,0.501164317312688,0.3889,0.3464,0.3464,-0.1226,0.702407697960225,0.337962962962963,1.51048951048951
"219","Shin_2016_2","PSY022",6,0.72557971705456,0.6667,0.6405,0.6405,-0.0409,1.17824127186216,0.62,2.63157894736842
"220","Shin_2016_2","WF12",3,0.850218625729083,0.5263,0.595,0.595,0.1155,0.958611408362744,0.577562326869806,2.3672131147541
"221","Shin_2016_2","WF32",10,0.698382975687012,0.6667,0.8121,0.8121,0.1791,1.83151784403944,0.785493827160494,4.66187050359712
"222","Shin_2017_2","J42",17,0.602764999322851,0.9394,0.8565,0.8565,-0.0967,2.30571606658943,0.844811753902663,6.44378698224852
"223","Shin_2017_2","WF22",26,0.845796545150708,0.9697,0.9593,0.9593,-0.0109,3.05761464401944,0.944903581267218,18.15
"224","Shin_2017_2","PAM27",12,0.720613786225939,0.7742,0.8376,0.8376,0.0757,2.00914164297729,0.823100936524454,5.65294117647059
"225","Shin_2017_2","PAM79",27,0.800343571008917,0.8438,0.9592,0.9592,0.1203,3.0650782207878,0.9423828125,17.3559322033898
"226","Shin_2017_2","WF16",13,0.696647917861638,0.9394,0.8366,0.8366,-0.1228,2.05308767167602,0.825528007346189,5.73157894736842
"227","Shin_2017_2","WF33",26,0.804868651498781,0.9677,0.9554,0.9554,-0.0129,3.02152155642513,0.940166493236212,16.7130434782609
"228","Shin_2017_2","WF3",11,0.61797196860145,0.8,0.7925,0.7925,-0.0094,1.90489678869023,0.779444444444444,4.53400503778337
"229","Shin_2017_2","WF517",18,0.824002937377706,0.9643,0.9286,0.9286,-0.0385,2.61565970821974,0.912627551020408,11.4452554744526
"230","Shin_2017_2","WF196",15,0.812224234816766,0.8438,0.9123,0.9123,0.0751,2.46120405635549,0.89697265625,9.70616113744076
"231","Shin_2017_2","WF223",22,0.804254319570965,0.9333,0.9425,0.9425,0.0098,2.81612105484898,0.926666666666667,13.6363636363636
"232","Shin_2017_2","WF421",16,0.788185359371478,1,0.914,0.914,-0.0941,2.51140852221974,0.899234693877551,9.92405063291139
"233","Shin_2017_2","A441",9,0.881230194683118,0.8438,0.8664,0.8664,0.0262,2.02295927812906,0.8525390625,6.78145695364238
"234","Shin_2017_2","PAM21",9,0.686604745863402,0.7273,0.7879,0.7879,0.0769,1.76429716230541,0.768595041322314,4.32142857142857
"235","Shin_2017_2","PSY087",5,0.536509776479845,0.5152,0.4304,0.4304,-0.1969,0.866499726036805,0.425160697887971,1.73961661341853
"236","Shin_2017_2","PSY022",5,0.80058958460013,0.7143,0.7143,0.7143,0,1.32557684140768,0.688775510204082,3.21311475409836
"237","Shin_2017_2","WF12",3,0.893294165128957,0.625,0.6235,0.6235,-0.0024,1.02207397683585,0.61376953125,2.58912768647282
"238","Shin_2017_2","WF32",12,0.749460481732505,0.4667,0.8615,0.8615,0.4583,2.08369448952773,0.840555555555556,6.27177700348432
"239","ALL","J42",26,0.549228583918895,0.84,0.8556,0.8551,0.0182,2.52506326349504,0.863230322267139,7.31156215746305
"240","ALL","WF22",42,0.84678116424131,0.9629,0.9626,0.961,-3e-04,3.34798423649473,0.958746205093608,24.2401941995656
"241","ALL","PAM27",25,0.639230852806986,0.7997,0.8405,0.8392,0.0484,2.16472250505833,0.831362123842593,5.92986595174263
"242","ALL","PAM79",46,0.756911024059311,0.9297,0.9621,0.9594,0.0337,3.43350465596717,0.957798803871439,23.6960108181204
"243","ALL","WF16",26,0.59349302980301,0.8694,0.8421,0.8371,-0.0323,2.24991949318117,0.834353680145147,6.03695874967973
"244","ALL","WF33",37,0.836505312081488,0.9574,0.9546,0.9551,-0.0029,3.23763412098394,0.953427969827387,21.4721152651844
"245","ALL","WF3",17,0.525059400429177,0.7856,0.7752,0.779,-0.0134,1.96356882221445,0.762799111316151,4.21583580714505
"246","ALL","WF517",43,0.804323317182719,0.9047,0.9496,0.9566,0.0473,3.33897351330783,0.95627400620112,22.8696917581691
"247","ALL","WF196",25,0.755689324828974,0.9175,0.9071,0.9103,-0.0115,2.69916030705871,0.91288688045995,11.4793271700051
"248","ALL","WF223",32,0.824309475637713,0.9353,0.9366,0.9385,0.0013,2.99095441968254,0.93969836872884,16.5832993058391
"249","ALL","WF421",27,0.741277042998151,0.9449,0.9053,0.9017,-0.0438,2.63046975642804,0.905194060388121,10.5478623395733
"250","ALL","A441",16,0.800801057325483,0.875,0.8654,0.8631,-0.011,2.19156975862756,0.864236831987697,7.36576801087449
"251","ALL","PAM21",13,0.819051685648499,0.7207,0.7772,0.802,0.0726,1.79929163108945,0.805159894441804,5.13241356103306
"252","ALL","PSY087",6,0.55900153538154,0.5927,0.481,0.4843,-0.2322,0.98061908494468,0.482229057200222,1.93135596716307
"253","ALL","PSY022",15,0.628095375988911,0.6532,0.6185,0.6132,-0.0561,1.19962616850014,0.592912656087409,2.4564752870694
"254","ALL","WF12",7,0.824650059699713,0.6422,0.6118,0.6166,-0.0496,1.07009627822831,0.61236543398946,2.57974929917062
"255","ALL","WF32",25,0.634969636579301,0.674,0.8525,0.8567,0.2093,2.30702830452648,0.851698113207547,6.74300254452926
